Unnamed: 0,ORG Name,ORG Link,Size,Sector,Country,Region,Report,download
354,JD Group,https://database.globalreporting.org/organizations/3908/,Large,Retailers,za,Africa,"['2014 - Citing - GRI Citing - GRI47d0c65ca2f50ba3caa8941bb30029f5.pdf', '2012 - GRI - G3.1 GRI - G3.1a80e77a5d8f5e123107c06bca3e5850b.pdf', '2011 - GRI - G3.1 GRI - G3.1759b05db5b724a4b6835822e52775fb2.pdf', '2010 - GRI - G3 GRI - G3ab8d47a5a7ead50ff6487735de994829.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/47d0c65ca2f50ba3caa8941bb30029f5.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/a80e77a5d8f5e123107c06bca3e5850b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/759b05db5b724a4b6835822e52775fb2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2010/ab8d47a5a7ead50ff6487735de994829.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
355,Jenvisen Packaging (U) Limted,https://database.globalreporting.org/organizations/22856/,SME,Other,ug,Africa,[],[]
356,JSE Johannesburg Stock Exchange South Africa,https://database.globalreporting.org/organizations/4600/,MNE,Financial Services,za,Africa,"['2018 - Non - GRI Non - GRIde49b2e444ea330bff25f4821bfeac33.pdf', '2017 - Non - GRI Non - GRIef0f5105d5cd0c20abc4b1710b334b9a.pdf', '2015 - Non - GRI Non - GRIcdc9034dc3bbdcdd162f4a4bed5e720a.pdf', '2014 - Non - GRI Non - GRIae6af9ac53d146e89874d7d1a9947e5f.pdf', '2011 - Non - GRI Non - GRI40260982463da542b955f6d3cd202088.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/de49b2e444ea330bff25f4821bfeac33.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/ef0f5105d5cd0c20abc4b1710b334b9a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/cdc9034dc3bbdcdd162f4a4bed5e720a.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/ae6af9ac53d146e89874d7d1a9947e5f.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/40260982463da542b955f6d3cd202088.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
357,Jubilee Holdings Limited,https://database.globalreporting.org/organizations/17084/,Large,Financial Services,ke,Africa,"['2018 - Non - GRI Non - GRIf67216adbc32bfeaa8fe11907f96b718.pdf', '2017 - Non - GRI Non - GRIf7da60b10c4ad4396a9c6dce6bf453d0.pdf', '2016 - Non - GRI Non - GRIc0a23ad9e18877d8c9f0d0389e090ba2.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/f67216adbc32bfeaa8fe11907f96b718.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/f7da60b10c4ad4396a9c6dce6bf453d0.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/c0a23ad9e18877d8c9f0d0389e090ba2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
358,Jubilee Platinum,https://database.globalreporting.org/organizations/6695/,Large,Mining,za,Africa,"['2018 - Non - GRI Non - GRI4e7f30153b96a395708a7e65b728601c.pdf', '2017 - Non - GRI Non - GRI0301d2853c0a38957c48372a669d204c.pdf', '2016 - Non - GRI Non - GRI096b2d9e902ae6a1b15ff4697bd1b1ec.pdf', '2014 - Non - GRI Non - GRI98164e38741b7b97e3a01d84fdaf2df3.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/4e7f30153b96a395708a7e65b728601c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/0301d2853c0a38957c48372a669d204c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/096b2d9e902ae6a1b15ff4697bd1b1ec.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/98164e38741b7b97e3a01d84fdaf2df3.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
359,Juhayna,https://database.globalreporting.org/organizations/22556/,Large,Food and Beverage Products,eg,Africa,['2020 - GRI - Standards GRI - Standards99a9860f8f82cd5b3f1ab24cf4737151.pdf'],['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2020/99a9860f8f82cd5b3f1ab24cf4737151.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']
360,Kagiso Media,https://database.globalreporting.org/organizations/4738/,Large,Media,za,Africa,"['2012 - Non - GRI Non - GRIe47787a8101b04e749760e94732eec67.pdf', '2011 - Non - GRI Non - GRIa2d04ad15d83604f58b133648af98b7f.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/e47787a8101b04e749760e94732eec67.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/a2d04ad15d83604f58b133648af98b7f.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
361,Kakira sugar works,https://database.globalreporting.org/organizations/22965/,Large,Food and Beverage Products,ug,Africa,[],[]
362,Kalaz Media Limited,https://database.globalreporting.org/organizations/22914/,SME,Media,ug,Africa,[],[]
363,KAP Industrial Holdings Limited,https://database.globalreporting.org/organizations/16428/,MNE,Conglomerates,za,Africa,"['2018 - Non - GRI Non - GRId3c93dd4b1a154c246e0915491592e05.pdf', '2017 - Non - GRI Non - GRI626dbb8ec593a1defbd967733638f0c4.pdf', '2016 - Non - GRI Non - GRIf60421e2a279652f891f52501fb756d0.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/d3c93dd4b1a154c246e0915491592e05.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/626dbb8ec593a1defbd967733638f0c4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/f60421e2a279652f891f52501fb756d0.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
364,KayDav,https://database.globalreporting.org/organizations/4737/,Large,Construction Materials,za,Africa,"['2017 - Non - GRI Non - GRI468f4c8224095e3ad469d070894f9939.pdf', '2016 - Non - GRI Non - GRI485e11039679d154b9a55cb7677c0292.pdf', '2015 - Non - GRI Non - GRIfb3b4f16ccf4c7daf704fe14d23110f1.pdf', '2014 - Non - GRI Non - GRI542f645b02a789ce1fa6d21c855c67a1.pdf', '2013 - GRI - G3.1 GRI - G3.15f24da788a67acb7cde4d9c2809f4d79.pdf', '2011 - GRI - G3.1 GRI - G3.1e4819b59e11f3684054adf4f839de4a0.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/468f4c8224095e3ad469d070894f9939.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/485e11039679d154b9a55cb7677c0292.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/fb3b4f16ccf4c7daf704fe14d23110f1.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/542f645b02a789ce1fa6d21c855c67a1.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/5f24da788a67acb7cde4d9c2809f4d79.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/e4819b59e11f3684054adf4f839de4a0.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
365,KCB Group,https://database.globalreporting.org/organizations/1326/,Large,Financial Services,ke,Africa,"['2018 - Citing - GRI Citing - GRIa60c8ca7bcb9353ae0430fa789c5c53d.pdf', '2017 - GRI - G4 GRI - G463c54155ff905201ce338a661f70decc.pdf', '2014 - GRI - G4 GRI - G4214302541176e3a9054fb05dbff444f4.pdf', '2011 - GRI - G3 GRI - G3f6bd83d45a24028a30321c543bbdae1b.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/a60c8ca7bcb9353ae0430fa789c5c53d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/63c54155ff905201ce338a661f70decc.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/214302541176e3a9054fb05dbff444f4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/f6bd83d45a24028a30321c543bbdae1b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
366,Keaton Energy,https://database.globalreporting.org/organizations/3906/,Large,Mining,za,Africa,"['2016 - Citing - GRI Citing - GRI71170e4b1172accbe3c9b5ae145c426b.pdf', '2015 - GRI - G4 GRI - G40794d24565224cfdf6e1eb25c5840236.pdf', '2014 - Citing - GRI Citing - GRIccdb21a593df9f2e615bfcb51245117d.pdf', '2013 - GRI - G3.1 GRI - G3.17b1a8f4069a20914a57814f477586d92.pdf', '2012 - GRI - G3 GRI - G3164c7b7a453e8ea584217134377a5442.pdf', '2011 - GRI - G3.1 GRI - G3.1577294f42495fca6c1488e8b62f4c00f.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/71170e4b1172accbe3c9b5ae145c426b.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/0794d24565224cfdf6e1eb25c5840236.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/ccdb21a593df9f2e615bfcb51245117d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/7b1a8f4069a20914a57814f477586d92.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/164c7b7a453e8ea584217134377a5442.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/577294f42495fca6c1488e8b62f4c00f.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
367,Kelly Group,https://database.globalreporting.org/organizations/4736/,Large,Other,za,Africa,"['2013 - Non - GRI Non - GRIfeecead12a76173173423bd5d61e650d.pdf', '2012 - Non - GRI Non - GRI53b5b659439063da02b6a63c14601825.pdf', '2011 - Non - GRI Non - GRIca7cb7b29ce2983f81640cd7d19c6fac.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/feecead12a76173173423bd5d61e650d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/53b5b659439063da02b6a63c14601825.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/ca7cb7b29ce2983f81640cd7d19c6fac.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
368,KenGen,https://database.globalreporting.org/organizations/15295/,Large,Energy Utilities,ke,Africa,"['2017 - Non - GRI Non - GRI4929fb5c77efad2c16acdf01d8c3a4a7.pdf', '2016 - Non - GRI Non - GRI9a84e49836248cfdff81af350ec279bb.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/4929fb5c77efad2c16acdf01d8c3a4a7.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/9a84e49836248cfdff81af350ec279bb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
369,KenolKobil Ltd,https://database.globalreporting.org/organizations/16867/,Large,Energy Utilities,ke,Africa,"['2018 - Non - GRI Non - GRIce133fd245b2752b1ebd61e501fff957.pdf', '2017 - Non - GRI Non - GRI39f1d55726663dbd7bd01f30ee8ee3df.pdf', '2016 - Non - GRI Non - GRIe274539905df369abe9e7972e465ae79.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/ce133fd245b2752b1ebd61e501fff957.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/39f1d55726663dbd7bd01f30ee8ee3df.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/e274539905df369abe9e7972e465ae79.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
370,Kenya Airways Ltd,https://database.globalreporting.org/organizations/16868/,Large,Aviation,ke,Africa,"['2017 - Non - GRI Non - GRI3018a30951a4e83d9efa65544fcde1c4.pdf', '2016 - Non - GRI Non - GRIe28dc28885394c821a6e2683f8a7fbc9.pdf', '2015 - Non - GRI Non - GRI1b4cad22f9d5c618f8cc360b41f47c2e.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/3018a30951a4e83d9efa65544fcde1c4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/e28dc28885394c821a6e2683f8a7fbc9.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/1b4cad22f9d5c618f8cc360b41f47c2e.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
371,Kenya Pipeline Company,https://database.globalreporting.org/organizations/16879/,Large,Energy Utilities,ke,Africa,"['2018 - Non - GRI Non - GRIfa605102de45bf8230bf38e9c6cd15cd.pdf', '2017 - Non - GRI Non - GRI658be591783d8903ca442c407e97d04c.pdf', '2016 - Non - GRI Non - GRIcd757222ce3da3ee2662dc18f5a759b2.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/fa605102de45bf8230bf38e9c6cd15cd.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/658be591783d8903ca442c407e97d04c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/cd757222ce3da3ee2662dc18f5a759b2.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
372,Kenya Power & Lighting Co Ltd,https://database.globalreporting.org/organizations/16884/,Large,Energy Utilities,ke,Africa,"['2018 - Non - GRI Non - GRI1220d90a10f5182b7a967d6c78b63dfe.pdf', '2017 - Non - GRI Non - GRI25149c466ac8fb411e4ae3635bd0abef.pdf', '2016 - Non - GRI Non - GRI50ca2e91a8efe2c40e63e0f8a4848b9d.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/1220d90a10f5182b7a967d6c78b63dfe.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/25149c466ac8fb411e4ae3635bd0abef.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/50ca2e91a8efe2c40e63e0f8a4848b9d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
373,Kenya Re-Insurance Corporation Ltd,https://database.globalreporting.org/organizations/16885/,Large,Financial Services,ke,Africa,"['2017 - Non - GRI Non - GRIf4a220394e1abe810dba2389afa0a19c.pdf', '2016 - Non - GRI Non - GRIe1ba7081ac1e27c270fdb29f0fdb1779.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/f4a220394e1abe810dba2389afa0a19c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/e1ba7081ac1e27c270fdb29f0fdb1779.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
374,Kinyara Sugar Works Limited,https://database.globalreporting.org/organizations/23046/,Large,Agriculture,ug,Africa,[],[]
375,Kumba Iron Ore,https://database.globalreporting.org/organizations/1340/,Large,Mining,za,Africa,"['2019 - GRI - Standards GRI - Standards63bff013d971e04a6bcd81d563b2b688.pdf', '2017 - GRI - Standards GRI - Standards3913843ea1ada803ce4cb481bb4c6615.pdf', '2016 - Citing - GRI Citing - GRIeb0aa15dcd163281c1ed0ef3c3bd0ffb.pdf', '2015 - GRI - G4 GRI - G4675d8dfbaff0ecfd1533a9911dc8414d.pdf', '2015 - GRI - G4 GRI - G49f2e84a1ca7fbb09c8c1b6b987968026.pdf', '2014 - GRI - G4 GRI - G4c7a7560249aae439b454e0c8d8ab855e.pdf', '2013 - GRI - G3 GRI - G3e9ee33b605198fd054a6fd64311ce351.pdf', '2012 - GRI - G3 GRI - G3689bf739af6f75ededf088c9a170c198.pdf', '2011 - GRI - G3 GRI - G31765908b4689df4f6c30dfd77a5bd3f3.pdf', '2010 - GRI - G3 GRI - G3b84e9e63268be89eaa1299518e4b13eb.pdf', '2008 - GRI - G3 GRI - G3ac9013b9c0fe09a519a252a89fe55238.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/63bff013d971e04a6bcd81d563b2b688.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/3913843ea1ada803ce4cb481bb4c6615.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/eb0aa15dcd163281c1ed0ef3c3bd0ffb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/675d8dfbaff0ecfd1533a9911dc8414d.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/9f2e84a1ca7fbb09c8c1b6b987968026.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/c7a7560249aae439b454e0c8d8ab855e.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/e9ee33b605198fd054a6fd64311ce351.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/689bf739af6f75ededf088c9a170c198.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2011/1765908b4689df4f6c30dfd77a5bd3f3.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2010/b84e9e63268be89eaa1299518e4b13eb.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2008/ac9013b9c0fe09a519a252a89fe55238.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
376,Kumba Resources,https://database.globalreporting.org/organizations/266/,Large,Mining,za,Africa,[],[]
377,Labat Africa,https://database.globalreporting.org/organizations/4733/,SME,Other,za,Africa,"['2018 - Non - GRI Non - GRI0e7c5e23bb3357137c65039a2dda2dd6.pdf', '2017 - Non - GRI Non - GRIc887ffe4f40b1f2a9c9de49a946571a8.pdf', '2016 - Non - GRI Non - GRIf47dc07951e6194e224840d364ba4e02.pdf', '2015 - Non - GRI Non - GRI1cc1e6c49d0411888493ebd23eba6e70.pdf', '2014 - Non - GRI Non - GRI287d789b8a5e2841f03ab5029d985efc.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/0e7c5e23bb3357137c65039a2dda2dd6.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/c887ffe4f40b1f2a9c9de49a946571a8.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/f47dc07951e6194e224840d364ba4e02.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/1cc1e6c49d0411888493ebd23eba6e70.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/287d789b8a5e2841f03ab5029d985efc.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
378,La Concorde Holdings (KWV Holdings),https://database.globalreporting.org/organizations/4734/,Large,Food and Beverage Products,za,Africa,"['2016 - Non - GRI Non - GRIe26dd617a26ea47a49d90adceae25971.pdf', '2015 - Non - GRI Non - GRIf2eabc1c73756e5822dba01a697ca8f5.pdf', '2014 - Non - GRI Non - GRIcb75d30f6e4117bb247b1ed16557756c.pdf', '2013 - Non - GRI Non - GRI17ff8f9b72b8a24782b50ca737ac4383.pdf', '2012 - Non - GRI Non - GRI65b41bd566ea20456d5f326bba99c5c4.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/e26dd617a26ea47a49d90adceae25971.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/f2eabc1c73756e5822dba01a697ca8f5.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2014/cb75d30f6e4117bb247b1ed16557756c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2013/17ff8f9b72b8a24782b50ca737ac4383.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2012/65b41bd566ea20456d5f326bba99c5c4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
379,Lafarge Africa,https://database.globalreporting.org/organizations/14980/,Large,Construction Materials,ng,Africa,"['2017 - GRI - G4 GRI - G4b64fb287f741b55c5aa323734042030c.pdf', '2016 - GRI - G4 GRI - G4ff3f6c357f99728247b7330f64be7b12.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/b64fb287f741b55c5aa323734042030c.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/ff3f6c357f99728247b7330f64be7b12.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
380,Lafarge Maroc,https://database.globalreporting.org/organizations/7482/,Large,Construction Materials,ma,Africa,"['2019 - Non - GRI Non - GRIb70d28b0921acf66790ec9d8c13d3477.pdf', '2018 - Non - GRI Non - GRIb7ffd22bc411f4ac2621bb4fdb816730.pdf', '2017 - Non - GRI Non - GRI0e56ac377c5990b29c69f91112902d86.pdf', '2015 - Non - GRI Non - GRI3f33bea248aeafc16b4fdbbeda9bd4ac.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2019/b70d28b0921acf66790ec9d8c13d3477.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/b7ffd22bc411f4ac2621bb4fdb816730.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/0e56ac377c5990b29c69f91112902d86.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/3f33bea248aeafc16b4fdbbeda9bd4ac.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
381,Lesieur-Cristal,https://database.globalreporting.org/organizations/22948/,Large,Agriculture,ma,Africa,['2020 - Non - GRI Non - GRI7bff0ed44a06f5ee091855bfa98a66db.pdf'],['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2020/7bff0ed44a06f5ee091855bfa98a66db.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']
382,Letshego,https://database.globalreporting.org/organizations/15269/,MNE,Financial Services,bw,Africa,"['2018 - Citing - GRI Citing - GRIb41390b0b70b212b04ea62788e86f214.pdf', '2017 - Citing - GRI Citing - GRI00c1f18d3b55fe50c34d94366b6dfcd4.pdf', '2016 - Citing - GRI Citing - GRI3fb16e8aef9f92a5ebb03ac31d977599.pdf', '2015 - Non - GRI Non - GRIcb1c89336506a73e1065cce8bef5a419.pdf']","['https://sdd-pdf.s3.amazonaws.com/report-pdfs/2018/b41390b0b70b212b04ea62788e86f214.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2017/00c1f18d3b55fe50c34d94366b6dfcd4.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2016/3fb16e8aef9f92a5ebb03ac31d977599.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA', 'https://sdd-pdf.s3.amazonaws.com/report-pdfs/2015/cb1c89336506a73e1065cce8bef5a419.pdf?AWSAccessKeyId=AKIAJZQ4KYD2D35QKCDA']"
